,U04.ctl.rep1,U04.ctl.rep2,U04.ctl.rep3,U04mrr1.ctl.rep1,U04mrr1.ctl.rep2,U04mrr1.ctl.rep3,U04.anc.ctl.rep1,U04.anc.ctl.rep2,U04.anc.ctl.rep3,U04.L1Q1.ctl.rep1,U04.L1Q1.ctl.rep2,U04.L1Q1.ctl.rep3,U04.Y813C.ctl.rep1,U04.Y813C.ctl.rep2,U04.Y813C.ctl.rep3,U04.Y8P1.ctl.rep1,U04.Y8P1.ctl.rep2,U04.Y8P1.ctl.rep3,U04.dia.rep1,U04.dia.rep2,U04.dia.rep3,U04mrr1.dia.rep1,U04mrr1.dia.rep2,U04mrr1.dia.rep3,U04.anc.dia.rep1,U04.anc.dia.rep2,U04.anc.dia.rep3,U04.L1Q1.dia.rep1,U04.L1Q1.dia.rep2,U04.L1Q1.dia.rep3,U04.Y813C.dia.rep1,U04.Y813C.dia.rep2,U04.Y813C.dia.rep3,U04.Y8P1.dia.rep1,U04.Y8P1.dia.rep2,U04.Y8P1.dia.rep3,U04.H2O2.rep1,U04.H2O2.rep2,U04.H2O2.rep3,U04mrr1.H2O2.rep1,U04mrr1.H2O2.rep2,U04mrr1.H2O2.rep3,U04.anc.H2O2.rep1,U04.anc.H2O2.rep2,U04.anc.H2O2.rep3,U04.L1Q1.H2O2.rep1,U04.L1Q1.H2O2.rep2,U04.L1Q1.H2O2.rep3,U04.Y813C.H2O2.rep1,U04.Y813C.H2O2.rep2,U04.Y813C.H2O2.rep3,U04.Y8P1.H2O2.rep1,U04.Y8P1.H2O2.rep2,U04.Y8P1.H2O2.rep3
CLUG_03236,22.60226966,13.27055594,11.16684926,9.972321072,14.2025665,12.97944697,15.61984235,17.02945728,14.29999935,14.90415955,16.00726,12.00480264,15.87342677,13.41298608,15.58012143,12.5789656,13.36775181,10.7537878,11.45432916,8.054041735,15.32650529,11.32724133,11.76697866,9.391436775,10.78723004,12.1529946,17.12518066,16.2145728,14.94748793,12.87507725,14.6651592,18.74650778,19.89893428,18.76509399,19.1828564,15.24234706,17.83471265,26.0321675,25.21559025,22.86631018,22.38528086,22.58618443,16.60243583,20.67627673,19.01261981,20.61507024,20.7159539,12.97946297,5.460921945,14.21686999,12.19742838,14.29051426,13.88774176,16.59812542
CLUG_03238,23.64867104,17.93318371,21.97919536,19.34025905,19.96036373,20.36430473,17.81436566,18.47263163,17.37526802,20.46837911,20.15031554,19.82611345,19.69480729,21.41371461,15.82940337,22.47441853,19.82114924,20.89887063,38.35464765,52.16822487,45.84267207,86.4355646,104.7744675,92.93317286,159.3089704,135.4894668,162.3274167,205.5368382,235.4934419,225.6204013,45.79121137,44.89295284,51.25965471,155.6059332,170.3521052,161.9822307,144.4176731,129.9590378,129.6501599,164.4196589,209.3119424,180.5558294,163.3735492,184.6894449,182.5211502,165.0518681,183.5163307,160.8236584,69.10890876,90.22244414,70.54728849,84.26475652,99.17021232,91.77786996
CLUG_03240,41.64677466,27.79643475,52.82096949,88.54212346,28.21320643,30.09888996,41.56685321,27.56463001,23.21827851,22.85304464,29.00138871,30.3757885,29.10128242,27.0612877,27.9195776,29.51863926,24.27706651,22.72498554,30.02422644,23.06384679,27.50560324,36.4214375,26.75778708,26.63243264,46.70081296,42.37125144,37.86835724,41.10736765,32.15120045,35.86628662,38.60827625,43.65962996,32.79344369,27.71460035,35.02956387,30.22634926,32.84197085,32.69155919,34.88156651,41.37713271,21.61997211,34.34703786,30.83309511,77.95515147,25.60366135,30.0691152,27.24598284,33.05706976,48.3950669,42.10380727,34.28466357,46.56736544,29.14469751,33.3915229
CLUG_03242,3.767044944,5.200623276,5.849301991,4.986160536,3.454678338,3.356753527,2.581792125,3.174983562,4.151612713,3.378276164,3.389772707,4.365382778,1.469761738,4.235679813,4.362434,4.192988532,6.453397427,5.275443071,5.032962814,4.21006727,3.284251133,3.833835526,4.029787211,3.644438151,6.182924532,5.419578673,3.376796187,4.110736765,5.358533409,6.130989166,3.441823077,5.179956097,4.934935702,7.361690717,9.382918893,6.975311368,36.32191478,34.50775692,29.62831854,36.74942708,35.58685675,35.54985242,43.25004292,44.70546321,38.53224282,45.56324443,56.5185264,42.58886288,46.32368271,41.83040592,39.55922719,59.37955065,69.24310683,64.43978103
CLUG_03243,255.9497759,203.3623033,215.3606642,167.2630216,174.2693295,156.7603897,170.3982802,197.4262506,234.4892366,187.5936882,199.808269,226.2723407,263.5282797,248.6108735,253.021172,177.1118356,182.0779988,207.7712964,279.5897618,238.3264168,265.7506542,239.9632509,177.4718288,177.1757624,36.70289244,34.81668723,45.58674853,31.97239706,39.48393038,29.73529746,47.58694515,48.3462569,43.300081,34.2102098,30.44235908,42.88524767,65.4664452,65.18131863,59.04650717,83.0264834,38.83941892,42.76673975,51.34198643,48.89660038,51.7143259,52.2598596,78.81069418,59.01599571,210.716264,374.8332452,274.2773085,223.9668528,321.5696825,237.8413736
CLUG_03244,124.3124832,125.8909496,135.7747068,137.7993457,141.8337384,139.8647303,127.0241725,124.5459461,138.5408539,136.7208236,143.6886986,135.690648,124.0478907,120.2462436,118.7828458,126.4605341,128.7606439,134.7267,140.0552066,143.1422872,129.8647636,141.8519145,144.2663822,155.3091335,148.6532919,149.4489876,133.8658488,161.9173537,146.3725705,148.3699378,111.3354943,115.4390216,118.7568398,145.357305,146.7905533,147.7732631,202.9242305,195.7457556,197.1018638,176.669468,208.5466336,178.6847845,178.4413061,165.9690322,210.4063259,199.7166996,186.4435851,203.2097172,169.8535033,164.3142089,148.0174417,170.9933948,179.562633,163.4427173
CLUG_03245,21.13730774,28.87242577,26.0559816,27.49943083,28.78898615,29.65132282,26.33427967,27.99758232,28.13870839,31.19937398,31.26123719,30.3757885,29.83616328,28.00254988,34.52554909,26.8351266,26.88915595,32.2613634,31.06552909,31.66702773,30.92669817,32.93613248,31.59353174,35.60335732,28.54669412,30.21825684,30.14996596,35.16963677,30.45903201,34.33353933,26.78636221,24.17312845,26.74416767,35.94237233,34.40403594,32.80979792,47.63173255,46.61574181,45.80832229,47.63814621,53.18895793,47.71164403,42.83149411,23.47036818,52.22132909,46.35108151,50.21367086,48.87579026,32.38891637,36.08897766,40.8778681,36.95822654,45.57526523,42.17876577
CLUG_03246,464.6022098,450.1229111,487.7963357,538.6564337,495.3624883,501.9465441,494.1550127,514.347337,532.4827713,538.3382428,531.6293529,553.4941581,496.9264437,486.5148897,504.6712933,510.5382836,505.8234365,506.6454365,536.9650671,517.4721814,515.627428,542.1391965,562.0747203,575.5408865,474.9012247,499.5866158,468.4098711,488.264178,453.2191151,485.574342,435.016508,449.4228575,457.3571055,456.7135182,459.7630258,498.3472455,472.1848921,462.1214231,477.4151754,445.0763946,485.9710545,492.6193835,460.8222315,336.6880198,466.4429395,437.5121914,385.9472281,462.5961725,426.3285271,411.7424269,442.7336843,402.5982811,440.3000945,431.941805
CLUG_03247,18.83522472,19.90583392,23.21995639,29.91696322,29.1728393,27.86105428,32.78875998,32.18278792,29.21505243,27.62237569,30.31963366,33.28604369,23.22223546,22.23731902,20.31647834,22.97757715,28.57933146,26.98592033,14.75178756,18.85377951,19.9791944,24.22286992,25.1458722,20.18458053,23.02152751,22.82792229,23.87877304,19.4118125,17.4857406,22.68465992,18.7055602,19.48650151,16.87429627,18.47640023,18.55732848,18.34248545,14.13727222,12.51158438,11.34701561,22.32187423,18.55873712,15.23565104,16.7419521,18.99982186,15.71709905,18.12025283,18.01387295,17.84676159,17.51261176,12.30306057,19.12029314,20.45021869,17.99538369,20.69883876
CLUG_03248,11.92897566,13.98788329,9.03983035,11.63437458,13.62678678,15.66484979,15.49075275,16.45218755,14.91505308,15.10288167,14.12405295,17.82531301,8.230665734,13.06001276,10.34520063,13.58528284,13.36775181,16.43503418,10.76012739,8.786227347,7.38956505,14.2897506,11.76697866,12.33502144,12.76050382,12.64568357,12.30118611,11.87546177,13.25531948,7.663736458,7.48222408,6.906608129,10.66582877,9.9599345,7.714844423,10.59213949,6.742391366,5.852192694,6.934287319,11.43315509,11.28830402,9.488870382,5.720166966,2.23527316,6.337539938,8.272289334,7.430722594,5.070102724,6.967383172,6.561632301,6.593204532,5.913316247,9.388895841,10.73996351
CLUG_03249,53.78503059,63.30413849,58.84752306,58.02077715,65.25503527,66.68750341,60.54302532,54.84062515,61.3516101,56.63580628,56.11957037,58.02321276,53.20537492,49.29860672,48.8592608,52.99937504,53.0100503,59.65308704,59.87490244,54.36478171,61.71655255,58.90165491,65.28255283,63.35715555,56.30407872,57.48037986,57.88793464,56.86519192,54.43141831,59.16404546,57.31383646,52.53955469,60.65195169,55.14050694,56.50602267,51.92731796,54.37412392,44.19414483,53.16286945,60.16017322,38.83941892,41.29663307,45.34278693,37.44082544,45.63028756,46.35108151,48.41228357,51.91785189,51.40798935,49.48564361,50.76767489,53.71262258,41.2720213,54.67617785
CLUG_03250,84.13067042,88.41059569,80.82671842,85.9734953,95.38750744,91.97504665,94.23541255,110.8357898,107.1731134,91.41217855,99.99829485,105.4967505,82.15968116,85.41954291,86.25155223,95.26469944,93.72791502,87.8564173,80.18030414,73.58465403,81.01152796,88.35248236,82.04646763,85.22378446,85.37697918,81.78636906,96.47989106,80.15936692,93.35129254,84.91419995,75.72010769,66.10610637,75.61595027,74.62733531,81.94415833,76.47008019,79.60371742,77.69290301,77.3278101,82.48204744,81.3140544,83.12785039,67.38635719,79.07278805,73.00846009,77.7332585,77.68482712,73.41508744,79.27752204,71.63115262,78.1294737,84.01836834,79.80561465,81.42845058
CLUG_03251,0.627840824,0.179331837,2.481522057,2.266436607,0,1.230809627,1.419985669,0.721587173,0.153763434,0.596166382,0.564962118,1.273236644,0.293952348,0.705946636,0.498563886,1.509475871,1.382870877,1.21740994,0.867752209,0.732185612,0.410531392,1.219856758,1.611914885,1.822219076,1.710170615,0.821148284,0.482399455,1.370245588,0.564056148,1.83929675,0.598577926,0.246664576,2.069489165,2.165203152,5.00422341,3.100138386,3.044950939,4.035994962,2.521559025,14.69977083,4.591852484,4.811258222,12.27743154,12.57341153,6.337539938,11.42363765,18.46421978,10.74861777,10.92184389,10.38925114,10.54912725,22.66771228,21.71182163,19.72247844
CLUG_03252,616.3304089,685.2269495,664.5161565,647.7475824,723.1793321,720.0236316,660.6806047,655.7784229,657.9537333,678.4373426,644.8100971,675.7248759,608.9222881,597.9368003,596.7809712,632.9735488,664.699935,637.9228083,695.9372718,702.8981877,673.54517,724.246384,690.705528,652.4945998,732.7423329,697.4833522,728.4231775,688.5484081,672.3549287,699.5458639,683.1270585,668.2143365,639.9497265,655.1904739,631.1576775,649.4789919,461.9625568,470.193413,468.169459,440.993125,464.7337368,467.0929857,489.7020988,379.7170281,492.3001024,503.5591999,392.7024304,493.0167889,541.5728109,459.5876624,565.3672886,510.7626908,504.4575494,553.4010286
CLUG_03253,76.59658053,58.10351522,54.2389821,51.3725631,70.62897935,65.344802,53.44309698,58.73719589,61.50537353,58.82174968,63.65239861,56.56808517,59.96627892,56.94636194,64.19010029,54.50885091,51.78083174,60.26179201,74.27958911,68.27630834,68.14821102,61.34136842,63.50944645,62.93664346,62.48700325,63.55687716,72.11871857,60.29080589,76.14758002,66.82778191,71.67970669,70.05273959,74.50160995,69.57519462,63.80384847,57.61090501,64.16146622,68.4101146,70.39352278,56.89355748,69.06911444,69.76324421,65.43312944,83.26392523,66.16391696,71.56186805,68.90306405,57.79917105,46.88860567,82.29380511,61.9761226,63.81453783,63.76625092,65.22086929
CLUG_03254,61.1098402,59.53816991,54.2389821,56.66091518,58.72953174,64.89723486,56.41215792,61.62354458,58.89139516,53.45625224,63.84071931,62.38859554,53.79327962,59.53483293,51.22743926,51.82533825,53.77831189,53.16023403,53.45353609,51.25299286,51.17958016,58.37885915,53.99914863,55.64776716,51.17356687,44.83469629,52.3403409,52.98282942,50.2009972,57.63129816,46.3897893,43.90629453,58.42327105,48.93359124,52.33583649,47.53545525,48.93671153,50.44993702,53.7932592,49.54367206,51.08435888,52.92384044,60.41054382,74.32283258,62.86839619,58.69386242,62.82338193,54.55430531,51.40798935,54.13346649,54.06427716,54.45178711,56.72457904,50.96600864
CLUG_03255,94.59468415,99.52916959,80.47221527,82.4982925,104.599983,95.55558374,85.45731933,87.45636538,98.71612452,90.61729004,90.58225956,94.58329353,85.98106168,93.65558699,83.26016892,92.41346724,88.65738847,85.82740074,112.9813376,103.7873105,101.4012537,102.4679677,110.0937866,110.8750222,104.9781655,107.8988845,100.097887,110.7615184,111.4010893,104.8399147,99.2142913,95.21252635,97.10679929,118.0757452,94.24620755,110.5716024,158.9899383,149.5336133,143.0984747,125.764706,133.5463764,130.8394944,126.8202871,169.8807602,145.0029138,139.5784692,156.4955213,140.7460516,127.6725889,149.2771349,125.2708861,136.0062737,148.0707115,132.3944592
CLUG_03256,35.99620724,36.40436293,34.20955407,39.28490119,38.57724144,36.25293809,38.21052345,40.26456426,41.97741743,34.77637228,42.18383813,43.10815494,40.71240015,37.53282946,41.38080252,42.60076348,37.95212297,40.37742966,40.43725295,38.62279105,32.29513615,41.47512979,40.94263807,36.72472291,41.30719794,40.56472522,39.07435588,43.16273603,39.2019023,42.91692416,35.91467559,36.50635725,36.4548476,44.60318494,48.16565032,44.69366173,39.58436221,46.01034256,40.55507432,44.37153047,46.4925064,46.10789129,49.52827495,42.47019005,55.26334826,45.56324443,43.00812168,54.14869709,45.75875975,42.10380727,41.53718855,43.36431914,44.79285724,44.7173026
CLUG_03257,186.8872853,212.3288951,194.7994815,194.1580694,220.9074871,209.1257447,197.7652768,200.3125992,196.8171953,184.215412,186.2491782,189.7122599,203.1210722,194.2529826,196.9327349,195.8964242,200.8235818,198.8436235,197.6739533,200.4358113,190.2128781,190.1233891,196.00885,196.6594895,198.3797914,207.9147454,199.4721748,201.6544757,203.9062976,183.6231255,212.6448084,207.9382376,195.3279389,195.8787118,186.6158313,185.7499583,182.6970564,167.4937909,190.3777064,157.8864275,185.5873712,189.5101155,155.8396708,139.7045725,166.297048,180.1520788,156.9458681,181.1040693,219.7550314,194.1149556,219.5537109,176.4139347,178.193419,193.5146152
CLUG_03258,161.7736523,192.602393,193.5587204,163.636723,175.0370358,165.5998407,166.1383232,158.7491781,155.3010682,164.3431993,152.5397718,167.885346,178.2820988,172.4862946,184.0947148,166.0423459,162.7178066,172.0606048,200.1036595,204.4628322,199.6551002,192.5631026,187.4657011,191.3330029,186.6717002,193.9552246,175.8346015,176.5333066,186.1385289,198.644049,205.7611622,208.4315667,183.0701954,187.2178992,183.4881917,200.9923054,194.2243706,201.7997481,194.7904347,166.3251848,187.3093159,191.9157446,162.9550004,145.5721646,172.1275847,186.4547755,173.1583538,183.7405227,209.3981105,198.2159758,190.2139507,182.5736391,187.7779168,182.9699237
CLUG_03259,55.87783334,46.08828213,50.33944744,53.18571238,43.75925895,47.44211652,49.31222958,50.36678468,52.12580407,49.68053182,50.28162849,54.38539378,40.4184478,49.76923781,47.86213303,47.46463018,55.31483509,52.95733237,51.71803167,47.5920648,49.94798599,47.40014833,48.19625505,53.12469459,47.49012247,48.11928943,53.06394008,52.75445515,47.66274453,48.74136387,44.29476656,42.91963623,43.77765542,47.77881623,52.33583649,53.99407689,48.06672554,54.08233248,49.59066083,42.7382226,55.1022298,58.26968291,52.3186003,72.36696857,61.3473866,57.90602534,56.06817957,57.39356283,44.25229852,49.75904495,53.07529648,57.16205705,55.35536506,55.26199404
CLUG_03260,16.32386142,18.29184738,19.32042173,15.71396048,18.04109799,17.34322656,19.36344094,17.46240959,15.37634338,16.89138082,14.50069436,13.82371213,20.28271199,14.35424826,15.95404434,17.10739321,15.05792733,19.88436235,17.18149374,15.19285145,19.8423506,18.64638188,17.40868075,19.34355634,18.68032518,19.54332915,21.46677576,20.32530956,19.74196519,19.92571479,18.25662676,18.25317863,17.98863659,18.62074711,18.97434709,22.99269303,13.91977572,13.31878337,13.02805496,21.77743827,16.64546525,16.30481953,15.20727315,15.08809383,16.73110544,16.01935395,22.96768802,15.8187205,14.4996893,13.94346864,11.86776816,17.24717239,15.45255774,17.57448574
CLUG_03261,160.3086904,142.9274742,148.3595687,151.0957738,167.9357525,157.3198486,158.3929468,166.3980021,154.9935413,164.3431993,149.5266405,154.0616339,145.9473406,147.3075313,156.7983421,137.6977434,147.6598792,151.7704391,156.1953977,153.3928858,154.0861157,157.1872566,159.9019566,141.0117223,149.1794983,154.540107,142.0666396,137.7096816,146.3725705,151.7419819,158.6231505,137.1455043,141.998795,143.0477549,152.8373233,155.523609,125.930471,137.2238287,132.3818488,129.3035397,147.7045882,154.7621395,157.2348334,145.8515737,142.7213994,142.9924299,132.1767928,139.529227,130.3088961,132.5996528,150.6547236,132.310451,141.8114476,149.7736729
CLUG_03262,51.27366729,61.8694838,48.03517696,46.99078566,54.69907368,49.45616863,56.41215792,51.80995903,52.43333094,50.47542033,53.8597219,54.02161188,57.32070779,52.8283399,55.58987326,48.80638651,53.47100726,58.4356771,62.82525995,54.91392092,56.37964446,60.99283792,54.96629756,64.61869184,61.17148739,63.22841785,57.40553518,67.82715662,60.07197979,67.44088083,59.70814816,53.27954842,63.6765897,64.66740081,58.59111575,52.96069743,53.72163443,54.48593198,50.64131042,45.73262037,51.65834044,51.98831801,49.80730749,62.58764849,44.36277957,49.23981746,46.83606968,49.8898108,51.97291231,55.77387456,47.1414124,43.11793097,42.83683727,45.69366291
CLUG_03263,90.61835893,104.0124655,121.2400776,92.16842203,108.6304411,99.24801262,92.16997885,82.40525517,90.87418939,95.18789897,90.77058026,92.03682025,99.50286967,101.1856844,107.5651583,90.06539366,90.80852094,96.58118854,121.8324102,129.9629462,120.6962292,113.795209,102.0342122,115.640826,114.4498796,107.8988845,98.40948888,117.3843721,114.22137,117.1018931,115.0766064,115.4390216,116.8465421,111.291442,118.6417967,117.5469138,124.8429885,120.4744496,126.0779513,124.1313981,110.7784412,109.1888324,110.078335,77.11692404,112.0477061,105.9640872,100.4273417,113.570301,120.5168981,107.4467289,122.6336043,108.1644097,100.9306303,105.2516424
CLUG_03264,326.0586679,344.3171272,324.1931316,347.6713756,368.3070961,347.2002065,369.7126323,365.7003793,366.1107359,373.0014329,358.5626241,367.96539,338.3391521,337.6778074,336.4059819,334.4327653,332.3499675,297.6567302,311.1759422,342.1137273,326.9198316,352.1900727,347.0452747,321.1310694,358.6096229,372.9655505,354.3223999,346.9005081,364.3802718,355.9039211,370.8190254,343.1104253,307.5579282,344.4116481,343.8318501,352.1240517,168.3422877,175.9693803,185.3345883,194.9080725,191.518514,204.7457665,179.2784037,211.792132,172.3810863,182.2529777,144.336157,154.7395351,205.4436497,154.7451618,246.2561893,202.2846933,176.433001,202.4971301
CLUG_03265,52.32006867,52.36489643,53.70722737,49.40831804,55.27485341,54.71508249,56.54124753,56.7167518,56.73870708,56.63580628,57.62613602,58.38699466,54.23420814,56.2404153,54.9666684,51.15446009,54.39292117,50.72541415,49.80897681,50.70385365,50.63220497,51.0597186,56.09463798,53.12469459,54.5939081,56.33077226,47.03394689,50.4707125,52.45722179,52.41995737,53.12379097,55.99285876,48.39420817,48.50055061,48.58266894,51.41062823,42.84680965,45.00134382,44.54754278,44.0993125,42.0919811,47.44435191,50.22585629,31.85264254,48.41880513,57.11818826,45.71020262,58.00197516,65.719371,67.80353378,65.27272486,75.39478215,70.02551481,64.43978103
CLUG_03266,83.50282959,80.51999485,80.64946685,83.25377137,87.51851789,89.06586026,79.13192862,82.40525517,81.34085649,76.11057475,83.04943132,81.4871452,83.33549055,82.47809859,88.86901263,71.95168321,78.05537841,75.47941625,98.22955009,94.81803678,99.89597198,102.9907635,99.1327654,93.77419705,91.29680054,86.71325876,82.0079074,91.34970589,90.24898372,102.0809696,82.60375385,90.5258994,81.66522629,87.61855423,89.03347483,80.34525317,76.12377349,79.10550125,75.22651092,66.96562268,75.95689317,73.77262607,65.15409691,40.79373518,75.03647287,68.93574445,58.31991369,64.49170665,75.69967662,60.96850013,59.33884079,65.53925507,63.37504693,65.61141342
CLUG_03267,134.7764969,135.7542007,111.6684926,112.1130642,135.3082349,130.2420369,125.216918,126.2777553,131.7752628,130.3617155,122.973421,123.6858454,130.0739138,129.8941809,125.8873811,137.6977434,125.5339452,131.0744702,140.5758579,150.0980505,145.738644,183.152779,171.9913182,172.6903001,205.8782318,195.5975212,199.7133745,207.3638324,212.3671398,225.6204013,155.9295498,132.7055419,153.3013897,197.0334868,198.9178805,192.9836145,225.543866,205.835743,205.5070605,186.4693152,240.4982738,219.7141255,255.8728345,282.7620548,244.1220384,230.3110396,245.2138456,220.8536747,194.8984212,238.1325723,184.2800667,221.9957474,241.1772619,220.46216
CLUG_03268,116.9876735,131.9882321,133.1159332,121.9342895,135.3082349,123.416638,125.216918,129.5970563,114.5537582,125.1949402,120.9018932,120.2299174,127.4283427,121.069848,130.748379,112.2043731,113.5490643,117.0742559,133.2867393,130.1459926,136.4332658,126.6908376,127.8248503,136.1057479,122.3429748,123.9933908,130.0066532,124.0072257,132.8352229,128.444223,134.3807445,135.6655168,126.557222,122.2618047,120.7268898,117.2885689,93.30599665,99.28547605,98.34080198,103.1706138,102.1687178,99.29902385,88.87186238,75.71987831,86.69754636,87.18730346,95.24835325,92.8842819,105.6405935,101.4318993,119.9963225,107.4252452,98.38780433,104.275282
